window,track,title,platform,author,identity_confidence,evidence_urls,channel_raw,coarse_genre,official_blurb,reader_synopsis,trope_tags,one_liner,name_conflict,not_found,corpus_folder_ptr,ledger_kind,origin,authority,source_report,ingested_at
w06,ST-001,大宋文豪,起点中文网,西湖遇雨,高,起点中文网｜西湖遇雨｜高。,历史。,北宋嘉祐年间的文人官场文。,节引“嘉祐元年。宋夏兵戈渐止，庆历已成旧事……”,现代汉语言文学教授陆北顾醒来时，已经在北宋嘉祐元年的泸州合江县，成了寒门学子。开局不是拍案惊堂木式的大权在握，而是先从读书、科举、写策论往上爬。书的主冲突也很明白：一个带现代文史底子的老师，怎么在文华最盛、名臣名士扎堆的大宋里抢到自己的位置，并把读书人的话语权变成真本事。,宋朝历史｜官方页写“嘉祐元年”｜高｜依据类型＝书页；科举文官流｜“寒门学子”“文豪”与故事简介都指向此路数｜高｜依据类型＝书页/简介；穿越｜问书页明确写现代副教授穿到北宋｜中｜依据类型＝书页问答。,不是“开金山银海”，而是“在最卷的文人时代里硬挤进去”。,未见明显同名官方冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
w06,ST-001,大师姐她改门换派,起点中文网,更吗不更,高,起点中文网｜更吗不更｜高。,仙侠奇缘。,无 CP 女主修仙，宗门背刺后自立门户。,节引“无CP……岳柒染是明岚宗的大师姐……”,岳柒染在明岚宗当了两百多年大师姐，门里大事小事基本都她扛，原以为终于能抽身去闭关，结果新来的小师妹把宗门搅得鸡飞狗跳。更糟的是，她辛辛苦苦带出来的师弟师妹反过来站到她对面。她名声被毁、自废修为、坠崖断绝旧门关系，再回来时还是大师姐，但已经不是那个宗门的大师姐了。核心冲突就是“被旧宗门抛弃后，怎么以自己的方式重开一局”。,女主修仙｜官方频道为仙侠奇缘且主角为岳柒染｜高｜依据类型＝书页；宗门背刺｜简介明确写师弟师妹倒向小师妹｜高｜依据类型＝简介；无CP｜官方简介开头直接说明｜高｜依据类型＝简介。,宗门不认我，那我就换门、换路、换规矩。,未见明显同名官方冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
w06,ST-001,大恶魔福尔摩斯,起点中文网,魔瓜,高,起点中文网｜魔瓜｜高。,轻小说。,福尔摩斯元素重写的黑暗推理异世界。,节引“神在创造了世间后，说，要有光……”,这本不是正经维多利亚味福尔摩斯，而是把“福尔摩斯”这层皮放进带神、恶魔和异端气息的世界里重做。开局就把基调压暗：世界像是被某种上位秩序塑形过，案件和恶魔传说缠在一起。主线不是舒服地坐屋里推理，而是要在诡异秩序里把真相、恶意和人性一块扒开。适合当“黑暗推理+克味气息”的近似项看。,福尔摩斯衍生气质｜题名直指“福尔摩斯”｜中｜依据类型＝仅题名；黑暗推理｜官方短摘与公开介绍都偏阴冷诡谲｜中｜依据类型＝书页；轻小说｜官方频道如此标注｜高｜依据类型＝书页。,把侦探小说的壳，套进恶魔味世界。,未见同名冲突，但“福尔摩斯”本身属于强借名设定，标签上我压到了中档。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
w06,ST-001,大明国师,起点中文网,西湖遇雨,高,起点中文网｜西湖遇雨｜高。,历史。,明初朝堂+智囊/国师路线的历史文。,节引“狱中讲课，朱棣偷听，问对五百年……”,故事把时间点卡在明初，主角并不是传统“率兵起家”的历史文男主，而是从“被关着、却开始讲课和问对”的局面起手。朱棣来偷听，说明这书的核心不是种田，而是脑子和局势判断。后面自然会往国师、帝王顾问、政策设计那条线上走：你说的话能不能真的改变朝堂，才是它的大冲突。,大明历史｜书名与官方频道一致｜高｜依据类型＝书页；朝堂智谋｜“国师”“问对朱棣”都指向谋局路线｜高｜依据类型＝书页/简介；明初视角｜简介直接点到朱棣｜高｜依据类型＝简介。,不是带兵横推，是靠嘴和脑子把自己抬进权力中心。,未见明显同名官方冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
w06,ST-001,大明：系统赋我长生，我每日点卯,番茄小说,伍更大师,高,番茄小说｜伍更大师｜高。,历史脑洞。,永乐朝+长生系统+官场苟发育。,节引“加点+长生+历史+无敌+官场……”,顾延年穿越到大明，手里拿到的不是秒天秒地外挂，而是“每日点卯就能变强”的长生系统。开局时间点卡在燕王兵临城下、永乐改元前后，他先苟在底层官僚体系里慢慢堆属性，不轻易出头，却又不断被朱高炽等核心人物注意到。主冲突其实挺明确：一个想低调长生的人，怎么在大明最能出大事的时代里，被历史一次次拽进场。,系统流｜官方简介点明“点卯系统”｜高｜依据类型＝简介；明初官场｜章节与简介都围着永乐朝事件走｜高｜依据类型＝书页/简介；苟道发育｜简介写“前期苟，后期无敌”｜高｜依据类型＝简介。,打卡上班，也能把属性点到离谱。,未见同名冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
w06,ST-001,大明：花重锦官城,起点中文网,且听余生,高,起点中文网｜且听余生｜高。,古代言情。,明代背景的女频权谋/情感文。,节引“她做了大半辈子的贵夫人，闭眼才知都是假象。”,这本明显不是男频大明官场，而是从“贵夫人一生到死才发现活错了”这个口子切进去。主角前半生像是把一辈子都交给了身份与体面，临到头才看见婚姻、家族和权势背后的真相。开局就带着强烈的“旧人生是骗局”味道，后面多半会往女性重整命运、家宅与权势关系重算、旧账逐步翻开的方向走。,古言｜官方频道如此标｜高｜依据类型＝书页；女性视角｜简介以“她”开场且围绕贵夫人一生展开｜高｜依据类型＝简介；重算人生｜简介直接写“闭眼才知假象”｜高｜依据类型＝简介。,不是看她怎么嫁得好，是看她怎么把假人生翻过来。,未见明显同名官方冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
w06,ST-001,大梦主,起点中文网,忘语,高,起点中文网｜忘语｜高。,仙侠。,梦境与现实交叠的取经背景修仙文。,节引“一个从小体弱多病的富商之子……”,沈落从小体弱，原本像是活不长的富家少爷，结果一场奇怪的梦把他拖进了另一个层面的世界。书里很关键的一点，是梦和现实不是完全分开的：梦中所学、所见，会反过来改写现实里的处境。背景又和西游、三界、妖魔这些大框架勾连，所以它既有忘语式修行成长，也有“大梦是真还是假”的悬疑感。主冲突就是在梦里求活，在现实里求路。,梦境修仙｜书名与简介都围着“梦”转｜高｜依据类型＝书页；西游系世界观｜公开介绍写“西游背景”｜中｜依据类型＝书评/二手整理；体弱少爷开局｜官方简介直接写明｜高｜依据类型＝简介。,梦里修来的东西，现实真能用。,未见明显同名官方冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
w06,ST-001,大王饶命,起点中文网,会说话的肘子,高,起点中文网｜会说话的肘子｜高。,都市。,灵气复苏背景下的反套路都市异能文。,节引“高中生吕树在一场车祸中改变人生……”,吕树原本只是个普通高中生，一场车祸后，身上的黑色核桃状东西碎开，给了他一种很邪门的能力：吸别人负面情绪，换自己的成长资源。偏偏时代又赶上灵气复苏，超凡能力开始在现实里公开冒头。于是这书的开局不是“天选之子拯救世界”，而是一个嘴欠、会坑人、但又很能活的少年，带着妹妹在变天的现实里一边求生一边升级。,灵气复苏｜公开介绍明确如此｜高｜依据类型＝简介；都市异能｜频道与内容都对得上｜高｜依据类型＝书页；反套路嘴炮主角｜作品口碑与简介都指向“负能量成长”｜中｜依据类型＝书页/书评。,靠别人破防升级，这个设定到现在都很能打。,有小说、出版书、动漫等多形态，但原著身份清楚。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
w06,ST-001,大理寺小饭堂,起点中文网,漫漫步归,高,起点中文网｜漫漫步归｜高。,古代言情。,大理寺探案背景里的美食日常文。,节引“午夜梦回，温明棠看到了那个不苟言笑的少年……”,温明棠的开局不是豪门千金式享福，而是梦里老能看见一个冷脸少年，等她真进了大理寺，梦里那张脸就在现实里对上号了。书名叫“小饭堂”，说明主线不只是查案，还有大量做饭、吃饭、靠饭桌串人情与线索的部分。所以它的阅读感大概是：案子不算轻，但节奏会被饭菜和日常软化，属于古代探案和美食治愈混着来。,探案+美食｜书名和频道结合非常明确｜高｜依据类型＝书页；女主视角｜简介直接点到温明棠｜高｜依据类型＝简介；古言日常｜官方频道如此标注｜高｜依据类型＝书页。,在大理寺里一边破案，一边把人喂熟。,未见明显同名冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
w06,ST-001,大苍守夜人,起点中文网,二十四桥明月夜,高,起点中文网｜二十四桥明月夜｜高。,仙侠。,文道能打人的儒道修仙文。,节引“这是一个文采风流却又杀机四伏的世界。”,林苏进入的这个世界，诗词歌赋、琴棋书画都不是附庸风雅，而是能直接勾动天道伟力的真力量。开局说白了就是“文人也能当核武器”，所以主角不是去背书应试，而是要把写文章、开词道、弄兵法这些文人本事，硬生生推成压人一头的修行方式。核心冲突就是：在一个文采能杀人的世界里，他怎么一边混权场，一边争大道。,儒道/文道｜官方简介直接写诗词书画能勾天道｜高｜依据类型＝简介；半无敌爽文｜简介写“实力不允许他平凡”｜高｜依据类型＝简介；朝堂权谋｜简介写“可换一国之君”｜高｜依据类型＝简介。,把“文人治国平天下”写成了真能动手的力量体系。,未见明显同名官方冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
w06,ST-001,大赤仙门,起点中文网,古顽石,高,起点中文网｜古顽石｜高。,仙侠。,宗门修仙+求长生的正统仙侠。,节引“取坎填离会龙虎，铅汞交济求性命。”,许玄一朝穿越，不是掉进一条轻松的爽文赛道，而是进了典型“登仙路上白骨多”的世界。书从宗门开局，味道很正：有道宗、仙山、命数、修法，还有一步步往上爬的长生执念。主冲突不在都市热闹，而在你有没有命继续修、有没有资格继续往上走。很像那种愿意老老实实看体系、门规、资源和命数博弈的仙侠。,宗门修仙｜简介里直接有仙山道宗｜高｜依据类型＝简介；穿越｜简介写“许玄一朝穿越”｜高｜依据类型＝简介；稳体系古典仙侠｜频道和简介气质都很正统｜高｜依据类型＝书页/简介。,仙侠味挺浓，不是套皮。,未见明显同名冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
w06,ST-001,大道之上,起点中文网,宅猪,高,起点中文网｜宅猪｜高。,玄幻。,诡谲家族气息很重的玄幻修行文。,节引“我的爷爷很古怪，他每天给自己上香……”,这本开局就很邪门：主角的爷爷天天给自己的灵位上香，还站在灵位前吃蜡烛。你一看就知道它不是传统热血开练，而是先拿一个古怪家庭和异样风俗把读者拽进来。后面肯定要从“这家人到底怎么回事”“这个世界的道到底是什么”往外扩。主冲突不只是变强，还有揭开家族和世界深层规则。,诡异家族开局｜官方简介第一句就定了味道｜高｜依据类型＝简介；玄幻修行｜官方频道如此标｜高｜依据类型＝书页；世界设定驱动｜“大道之上”与简介都偏规则揭秘型｜中｜依据类型＝书页/简介。,宅猪这本不是先秀战力，是先把你往“怪”里带。,未见明显同名官方冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
w06,ST-001,大道争锋,起点中文网,误道者,高,起点中文网｜误道者｜高。,仙侠。,古典仙侠大长篇，主打大道争渡。,节引“不堕轮回入大千，心传一道在人间。”,这书不是轻快小白路数，开局就是“再世为人、玄门炼真”那套老派仙侠味。主角张衍在修真世界里一步步往上争，不只是和同辈抢资源抢位置，更是在庞大的宗门与大道秩序里争一个“我能不能成”的资格。它的主冲突比较硬：道心、宗门、机缘、因果、天门，全都要争，所以才叫“大道争锋”。,古典仙侠｜官方直接如此标注｜高｜依据类型＝书页；长线升级流｜两千多章完本规模非常典型｜高｜依据类型＝书页；争道主题｜书名和简介高度一致｜高｜依据类型＝书页。,老派仙侠大部头，重在“争道”不是“玩梗”。,未见明显同名官方冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
w06,ST-001,大道惟一,起点中文网,虞不言,高,起点中文网｜虞不言｜高。,仙侠奇缘。,女主修仙成长文。,节引“我欲逍遥天地间，问道长生得自在。”,这本的核心很直白，就是虞灵初一路修上去、一路找自己道。公开资料说她不是一开始就站在云端，而是从凡尘与复杂出身起步，慢慢进入修真界，再一路卷进更大的种族与大道冲突。开局看点不在豪横，而在“少女怎么从低处起步，最后把自己的路走成惟一”。,女主修仙｜频道为仙侠奇缘，百科也明说女主虞灵初｜高｜依据类型＝书页/百科；成长流｜公开介绍明确是历经磨难踏入修真界｜高｜依据类型＝百科；长生问道｜官方简介直接点题｜高｜依据类型＝简介。,更像“女主把自己的道走出来”，不是恋爱挂件文。,未见明显同名冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
w06,ST-001,大魏读书人,起点中文网,七月未时,高,起点中文网｜七月未时｜高。,仙侠。,儒道修行+王朝危局的穿越文。,节引“武昌元年。大魏王朝，历经七次北伐而败……”,许清宵穿到大魏时，国库空、女帝新登基、妖魔乱世、藩王蠢动，国家一副要散架的样子。更要命的是，他自己开局只剩十二个时辰寿命，只能先用异术保命，再去走最强儒道体系。这个开局很抓人：不是慢慢读书等发迹，而是先活下来，再拿诗文与读书人的身份去改命、改局势。,儒道文圣流｜简介直接写“借助诗词文章一步步证道文圣”｜高｜依据类型＝简介；穿越｜官方简介与分发页都明确｜高｜依据类型＝书页/简介；王朝危局｜女帝登基、北伐失利等设定很清楚｜高｜依据类型＝简介。,读书不是清谈，是拿来续命和救国。,未见明显同名冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
w06,ST-001,天下无敌！,起点中文网,乘风御剑,高,起点中文网｜乘风御剑｜高。,玄幻。,高武/玄幻升级文，主打一路打穿。,节引“每当我受到迫害、压榨时，我都会感到发自内心的高兴……”,公开文案给人的感觉很明确：主角不是怕事型，而是把压迫、敌意和对抗都当成自己往上冲的燃料。另一段官方文案又写到他追逐未来绝世剑客、为不负将来苦修，这说明它不是纯搞笑，而是标准强者目标驱动文。开局的“谁来压我我就更兴奋”，说白了就是为了给后面的连战连破、一路抬战力找理由。,升级流｜官方标题和简介都在往“无敌”推｜高｜依据类型＝书页；高武/东方玄幻｜QQ与起点分类一致｜高｜依据类型＝书页；偏战斗爽文｜简介强调对抗与击败强敌｜高｜依据类型＝简介。,压得越狠，主角越来劲。,题名很常见，但本条官方匹配到乘风御剑这本没有问题。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
w06,ST-001,天人图谱,起点中文网,误道者,高,起点中文网｜误道者｜高。,玄幻。,人体进化路线的东方玄幻。,节引“如果人类的生命可以一直强大下去，无限拔高……”,这书最核心的设定就一句话：人类的生命能不能一直往上拔，直到与天相接。开局从武毅、入考这类训练与选拔味很重的场景切进去，说明它不是靠突然捡宝，而是得在一套完整的身体、技艺、命机体系里一点点往上爬。主冲突也很硬：凡体有限，但人想继续升，那就得不断突破肉身和世界给的上限。,人体进化｜官方简介直接这么写｜高｜依据类型＝简介；东方玄幻｜官方频道与QQ页一致｜高｜依据类型＝书页；修炼体系感强｜章节名可见明显训练/入考路线｜中｜依据类型＝书页。,更像“把人练成更高等生命”那路玄幻。,未见明显同名冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
w06,ST-001,天倾之后,起点中文网,佛前献花,高,起点中文网｜佛前献花｜高。,仙侠·现代修真。,现代世界污染后的修真/诡异生存文。,节引“我们的世界被污染了。”,开局不是古代山门，而是现代世界先坏掉：污染、超凡生物、鬼怪传说、跨界大门一起出现，旧秩序不够用了。故事就是从这个“天已经倾过一次”的局面往下走——人要么争渡，要么逃离。它的冲突很直接：世界越来越不像人类熟悉的样子，修行和进化成了活下去的硬需求，而主角要在这种崩坏感里找到还能走的路。,现代修真｜官方频道如此标｜高｜依据类型＝书页；污染/诡异世界｜简介明确写“世界被污染”｜高｜依据类型＝简介；末世感｜有跨界、争渡、逃离设定｜高｜依据类型＝简介。,佛前献花那种“世界不对劲了”的味还在。,未见明显同名冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
w06,ST-001,天启预报,起点中文网,风月,高,起点中文网｜风月｜高。,奇幻。,灾厄体系下的黑暗奇幻成长文。,节引“我想要挨一顿毒打……”,这书开篇那句“我想挨一顿毒打”就知道不是正经热血模板。它写的是一个被灾厄、旧世界、深渊体系拖进去的人，靠着非常不普通的方式卷进大事件。看公开文案，书里有守墓人、调律师、灾厄之剑、天国捍卫者这些称号，说明世界观复杂且中二值拉满。主冲突就是：人在灾厄预报已响的世界里，到底能不能守住自己那点人味。,黑暗奇幻｜官方频道与称号体系都偏这一侧｜高｜依据类型＝书页；世界观驱动｜简介一长串称号明显不是小日常｜高｜依据类型＝简介；群像/大事件感｜“天启预报”本身就是大灾变叙事｜中｜依据类型＝书页/题名。,风月式的灾厄浪漫和疯感。,未见明显同名官方冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
w06,ST-001,天命第一仙,起点中文网,寂寞我独走,高,起点中文网｜寂寞我独走｜高。,仙侠。,门派修仙+面板/天命式成长。,节引“想要修仙求长生？很好！请从守山弟子做起！”,沈墨穿过来时，不是什么绝世天才，而是临江宗里资质普通、看着没前途的外门弟子。正常路线他多半修不出来，但偏偏穿越福利和面板机制启动，让“没希望”的修仙生活有了新解法。开局看点就在这儿：别人靠天赋，他靠天命和不断优化自己的路线，先从守山弟子活下来，再一步步往真正的仙路上挤。,宗门起步｜官方简介写“守山弟子”｜高｜依据类型＝简介；面板/金手指｜分发简介明确写系统面板｜中｜依据类型＝出版/分发页；凡人流偏向｜资质普通、从底层起步｜高｜依据类型＝简介。,先别想着成仙，先把守山弟子干明白。,未见明显同名冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
w06,ST-001,天才俱乐部,起点中文网,城城与蝉,高,起点中文网｜城城与蝉｜高。,科幻。,梦境、时空与秘密组织交织的科幻悬疑文。,节引“从出生开始，我每天都会做一个同样的梦……”,林弦从小就在反复做同一个梦，这本来就够怪了，更怪的是，梦里的线索会一点点牵出一个叫“天才俱乐部”的神秘组织。开局冲突不是打怪，而是“梦到底是真的假的”“梦和未来、现实是不是能互相改”。所以它读起来更像科幻包装下的谜题推进：主角要先搞懂自己为什么会被这个组织盯上，再决定要不要去动那条会改未来的时间线。,梦境谜题｜官方简介第一句就是核心设定｜高｜依据类型＝简介；时空要素｜问书页明确提到时空探索与未来线变动｜高｜依据类型＝书页问答；秘密组织｜“天才俱乐部”就是组织名｜高｜依据类型＝书页。,拿“重复梦境”当钥匙去撬未来。,未见明显同名官方冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
w06,ST-001,天才只是我的门槛！,起点中文网,碳烤竹笋,高,起点中文网｜碳烤竹笋｜高。,都市。,重生幼年+科研成长的都市科技文。,节引“无系统+天才+日常+科研+科技+大国腾飞”,林东重生回幼儿时期，壳子很小，灵魂却是“成年人上号”。这决定了他的开局玩法不是校园打脸，而是提前把认知、学习能力和科研路线拉满。公开简介里一路写到激光武器、无人机、太空战机，说明故事会从少年成长一路推到国家级科技跃迁。主冲突也挺明确：极限天赋能不能真的变成现实科技，而不是空喊口号。,重生回幼年｜官方简介明写｜高｜依据类型＝简介；科研文｜官方标签直接列出｜高｜依据类型＝简介；无系统天才流｜官方明确强调“无系统”｜高｜依据类型＝简介。,不是“有系统所以强”，是“天赋强到系统都嫌多余”。,未见明显同名冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
w06,ST-001,天渊,番茄小说,沐潇三生,高,番茄小说｜沐潇三生｜高。,传统玄幻。,禁区归来+修为尽废再起的玄幻文。,节引“百年前，陈青源进入了一个名为天渊的禁区……”,陈青源百年前进了天渊禁区，外界都以为他死了。结果人是活着回来了，但修为废了、灵根断了，外头还等着他的退婚、轻视和各宗欺压。这个开局其实很标准：从“曾经的人设已死”开始，主角得先在人人看衰的局面里重新把自己立起来。主冲突是禁区到底给了他什么，以及一个“废人”怎么把所有人的判断打回去。,禁区归来｜官方简介直接写｜高｜依据类型＝简介；废柴再起｜修为尽废、灵根断裂写得很清楚｜高｜依据类型＝简介；退婚流要素｜简介直接点到“红颜悔婚”｜高｜依据类型＝简介。,人从禁区回来，故事才刚开始。,有海外科幻同名《A Deepness in the Sky》，但与你书单所指的网文《天渊》不是一回事。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
w06,ST-001,天灾第十年跟我去种田,起点中文网,南极蓝,高,起点中文网｜南极蓝｜高。,科幻空间。,末世天灾后期的种田生存文。,节引“熬过核污染水排海、全蓝星火山大爆发和伽马射线暴之后……”,时间点不是灾难刚爆发，而是“天灾第十年”，这点很关键。夏青已经熬过最凶那段，现在要做的不是到处逃命，而是走出安全区，争一块地、把田种起来。说白了就是末世进入新阶段：人不只是活着，还要恢复生产、建立自己的地盘和秩序。主冲突就落在“安全区外到底能不能活成真正的日子”。,末世天灾｜官方简介信息非常完整｜高｜依据类型＝简介；种田流｜书名直接点题且简介如此写｜高｜依据类型＝书页；女主生存流｜简介以夏青为行动主体｜高｜依据类型＝简介。,灾后十年，不是逃难文，是重建生活文。,未见明显同名官方冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
w06,ST-001,天生仙种,起点中文网,太湖霸王,高,起点中文网｜太湖霸王｜高。,仙侠。,家族出身的长生修仙文。,节引“天生一个修仙种子，崛起于微末寒族……”,这本写得很直给：主角不是从顶级宗门空降，而是出身微末寒族，却偏偏是块“天生仙种”。因此开局冲突就很传统也很好懂——有天赋，但没背景、没资源，怎么从小家族和底层修仙生态里一点点往上拱。味道上偏稳扎稳打，重“长生路”而不是一章封神。,家族修仙｜二手整理明确有筑基小家族背景｜中｜依据类型＝书评/整理；长生流｜官方简介直接点明｜高｜依据类型＝简介；寒门/底层起步｜简介写“崛起于微末寒族”｜高｜依据类型＝简介。,更像是慢慢修上去，不是一路炸图。,未见明显同名官方冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
w06,ST-001,天道图书馆,起点中文网,横扫天涯,高,起点中文网｜横扫天涯｜高。,玄幻。,教师主角+系统图书馆的搞笑升级文。,节引“张悬穿越异界，成了一名光荣的教师……”,张悬穿越后最大的外挂，不是神兵，而是脑海里多了个“天道图书馆”。他看过的人和物，都会自动生成一本写满缺点的书。于是开局玩法就固定了：别人辛苦试错，他上来先看缺点，拿着“查错题本”去教学生、收徒弟、打强者。主冲突不复杂，就是一个废柴老师怎么靠这个离谱外挂，一路教到天下最强。,系统流｜图书馆金手指就是系统式外挂｜高｜依据类型＝简介；师徒文｜简介明确写教学生收徒弟｜高｜依据类型＝简介；轻松搞笑｜官方摘句本身就很闹腾｜高｜依据类型＝简介。,查错题本式外挂，拿来修仙育人。,未见明显同名冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
w06,ST-001,天骄退婚，我提取词条修行,起点中文网,一直重拳,高,起点中文网｜一直重拳｜高。,玄幻。,退婚流+词条金手指的玄幻升级文。,节引“穿越成沈家被厌弃的后辈，皇室却将天之骄女赐婚给了自己。”,沈寒一穿过来，就站在很典型的“退婚羞辱流”门口：皇室赐婚给他，但天之骄女喜欢的是别人，家族上下也觉得他配不上。正常人会认命，他偏不。这书的意思也很明白——靠“提取词条”这种金手指，把自己从人人看不起的边角料，硬修成真正能匹配甚至反压天骄的人。冲突就是面子和命运一起打回来。,退婚流｜简介核心冲突就是这个｜高｜依据类型＝简介；词条金手指｜题名直接写｜高｜依据类型＝书页；玄幻升级｜频道和简介一致｜高｜依据类型＝书页。,把退婚流和词条流拧到一起。,未见明显同名冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
w06,ST-001,太上章,起点中文网,徐公子胜治,高,起点中文网｜徐公子胜治｜高。,玄幻。,上古神话气质很重的修行长篇。,节引“出身于莽荒之地的少年，冲破艰难险阻……”,这本的开局就是老牌神话修行味：一个出身莽荒之地的少年，从很原始很艰苦的地方起步，一路去碰更高层次的天地、人神与造化问题。它不是那种快节奏都市挂，而是明显往远古、创道、登顶那种大开大合的方向走。主冲突说白了就是：一个边地少年怎么把自己的路走到“创道之巅”。,上古神话感｜书名与简介都如此｜高｜依据类型＝书页；少年成长｜官方简介直接写｜高｜依据类型＝简介；证道/创道｜简介写“成就创道之功”｜高｜依据类型＝简介。,徐公子胜治那种“往古意和大道感上写”的代表作。,未见明显同名冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
w06,ST-001,太上金阙,起点中文网,弃还真,高,起点中文网｜弃还真｜高。,仙侠。,神道到仙道一体的古典仙侠。,节引“太初有道，神与道同，是谓太一……”,这本一上来先讲宇宙源头和道统源流，说明它不是从小人物柴米油盐切，而是先把格局架高。故事应该就是在这样一个神与道相缠、太一/无极这些概念直接入场的世界里，写角色沿着神道、仙道或者两者混合的路径往上修。读它更像看一部设定先行的古典仙侠，主冲突在“我如何在大体系里找到自己的道位”。,古典仙侠｜官方频道如此标｜高｜依据类型＝书页；设定先行｜简介几乎全在铺宇宙论｜高｜依据类型＝简介；神道仙道混合感｜“神与道同”非常明显｜高｜依据类型＝简介。,喜欢看大道设定的，会比喜欢日常的更对口。,未见明显同名冲突。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
w06,ST-001,太古第一仙,起点中文网,风青阳,高,起点中文网｜风青阳｜高。,武侠。,仙尸还魂+无敌流仙侠。,节引“云逍死后魂飞天际时，看到了一个震撼画面……”,云逍死后没彻底散，反而看见自己所在的人间像一座坟墓，坟下还有太古巨棺和仙尸。这个设定一出来，开局就不是凡俗逆袭，而是直接把格局拉到“世界都可能是某位恐怖存在的葬地”。他随后遁入仙尸还魂重生，等于开局先死再开。主冲突就是：在这样一个诡大设定里，他怎么顺着这具仙尸和自己的新命数，一路杀上仙路。,还魂重生｜公开简介直写｜高｜依据类型＝简介；无敌流仙侠｜官方宣传语已点明｜高｜依据类型＝书页；大设定玄幻感｜坟墓世界、太古巨棺很明显｜高｜依据类型＝简介。,先给你看世界像坟，再让主角从仙尸里爬回来。,17K与起点都能检到作者同书，但起点身份页清楚。,,未知。,survey_not_ledger,deep_research,non_authoritative,w06_shallow50.md,2026-07-19T05:21:16+08:00
